,w_star,method,gamma,N,expected_return
214,[0.         0.         0.97992115 0.02007885 0.        ],SAA,0.1,100,0.028895582652999997
215,[0. 0. 0. 1. 0.],SAA,0.1,200,0.02868
216,"[2.42047080e-16 8.72247333e-17 1.54813319e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028680000000000015
217,"[4.87231909e-16 2.18540532e-16 0.00000000e+00 1.00000000e+00
 4.02407702e-16]",SAA,0.1,100,0.02868000000000003
218,"[0.00000000e+00 1.07552856e-16 9.71445147e-17 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028680000000000008
219,"[0.00000000e+00 0.00000000e+00 2.48065457e-16 1.00000000e+00
 1.21430643e-17]",SAA,0.1,50,0.028680000000000008
220,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 4.39801175e-17]",SAA,0.1,100,0.0289
221,[0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 9.4750067e-17],SAA,0.1,200,0.028900000000000002
222,"[2.93872588e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.96216298e-16]",SAA,0.1,50,0.02868000000000001
223,[0.0000000e+00 0.0000000e+00 1.0000000e+00 3.1918912e-16 0.0000000e+00],SAA,0.1,100,0.02890000000000001
224,"[1.07671010e-16 7.62228851e-17 0.00000000e+00 1.00000000e+00
 2.04916291e-16]",SAA,0.1,200,0.028680000000000008
225,"[1.66533454e-16 0.00000000e+00 6.24500451e-17 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028680000000000008
226,"[2.05657638e-17 3.97976197e-16 1.00000000e+00 0.00000000e+00
 3.81789441e-16]",SAA,0.1,100,0.02890000000000002
227,"[4.81593290e-01 2.28983499e-16 0.00000000e+00 5.18406710e-01
 1.94289029e-16]",SAA,0.1,200,0.02744230524470001
228,"[0.00000000e+00 6.32702290e-17 1.46499827e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028680000000000008
229,"[1.66533454e-16 2.56739074e-16 2.84494650e-16 1.00000000e+00
 2.39391840e-16]",SAA,0.1,100,0.028680000000000025
230,"[4.99600361e-16 2.28983499e-16 2.35922393e-16 1.00000000e+00
 1.73472348e-16]",SAA,0.1,200,0.02868000000000003
231,"[4.04703979e-16 4.85722573e-16 1.00000000e+00 1.45716772e-16
 3.09414252e-16]",SAA,0.1,50,0.028900000000000033
232,"[3.12593001e-16 3.99196571e-16 1.00000000e+00 1.38777878e-16
 2.52179727e-16]",SAA,0.1,100,0.028900000000000026
233,"[5.44340356e-16 1.07929911e-16 0.00000000e+00 1.00000000e+00
 3.76736909e-16]",SAA,0.1,200,0.02868000000000003
234,"[1.65164550e-17 9.72262939e-17 0.00000000e+00 1.00000000e+00
 9.03900498e-17]",SAA,0.1,50,0.028680000000000008
235,"[0.00000000e+00 0.00000000e+00 1.11022302e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000004
236,"[4.16333634e-16 8.32667268e-17 3.02709247e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.02868000000000002
237,"[1.74860126e-15 6.38378239e-16 0.00000000e+00 1.00000000e+00
 2.51534904e-16]",SAA,0.1,50,0.02868000000000007
238,"[0.00000000e+00 1.97922375e-16 1.00000000e+00 0.00000000e+00
 7.15970858e-17]",SAA,0.1,100,0.028900000000000002
239,"[0.00000000e+00 0.00000000e+00 2.04697370e-16 1.00000000e+00
 2.61943245e-16]",SAA,0.1,200,0.028680000000000015
240,"[3.29597460e-16 2.69098979e-16 1.00000000e+00 2.45029691e-17
 3.07479736e-16]",SAA,0.1,50,0.02890000000000002
241,"[6.38378239e-16 1.64798730e-17 5.32928888e-01 4.67071112e-01
 0.00000000e+00]",SAA,0.1,100,0.02879724435536002
242,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 7.80625564e-18
 1.30514079e-17]",SAA,0.1,200,0.0289
243,"[1.66533454e-16 0.00000000e+00 3.40005801e-16 1.00000000e+00
 4.51028104e-17]",SAA,0.1,50,0.028680000000000015
244,"[0.00000000e+00 2.37781486e-17 1.00000000e+00 9.71445147e-17
 3.92559425e-17]",SAA,0.1,100,0.028900000000000002
245,"[3.94102297e-16 1.29505590e-16 1.00000000e+00 0.00000000e+00
 1.21784307e-16]",SAA,0.1,200,0.028900000000000016
246,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 4.94396191e-17
 0.00000000e+00]",SAA,0.1,50,0.0289
247,"[8.48386513e-16 1.28031616e-16 1.00000000e+00 3.05311332e-16
 2.26119623e-16]",SAA,0.1,100,0.02890000000000004
248,"[3.06871811e-17 3.16132314e-16 1.00000000e+00 1.38777878e-17
 4.30958377e-17]",SAA,0.1,200,0.02890000000000001
249,"[1.00000000e+00 1.38777878e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.02611
250,"[0.00000000e+00 2.28983499e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000008
251,"[2.49800181e-16 2.42861287e-17 2.53269627e-16 1.00000000e+00
 1.73472348e-16]",SAA,0.1,200,0.028680000000000018
252,"[3.48930754e-16 2.07170344e-16 1.00000000e+00 0.00000000e+00
 2.89168658e-16]",SAA,0.1,50,0.02890000000000002
253,"[1.00000000e+00 2.25514052e-16 0.00000000e+00 0.00000000e+00
 1.25767452e-16]",SAA,0.1,100,0.02611000000000001
254,"[1.52655666e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 2.60208521e-17]",SAA,0.1,200,0.028680000000000004
255,"[3.60822483e-16 1.52655666e-16 0.00000000e+00 1.00000000e+00
 9.71445147e-17]",SAA,0.1,50,0.028680000000000018
256,"[0.00000000e+00 0.00000000e+00 4.05925293e-16 1.00000000e+00
 1.14491749e-16]",SAA,0.1,100,0.028680000000000015
257,"[1.94289029e-16 2.35922393e-16 3.53883589e-16 1.00000000e+00
 2.01227923e-16]",SAA,0.1,200,0.028680000000000025
258,"[2.64762171e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028680000000000008
259,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.76941795e-16]",SAA,0.1,100,0.028680000000000004
260,"[1.81160633e-16 1.75436045e-16 1.00000000e+00 0.00000000e+00
 1.39429947e-16]",SAA,0.1,200,0.028900000000000012
261,"[3.60388802e-16 5.16947596e-16 7.93635990e-16 1.00000000e+00
 3.34367950e-16]",SAA,0.1,50,0.028680000000000053
262,"[0.00000000e+00 1.02456840e-18 1.00000000e+00 0.00000000e+00
 1.00683695e-16]",SAA,0.1,100,0.028900000000000002
263,[0. 0. 0. 1. 0.],SAA,0.1,200,0.02868
264,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 2.22044605e-16
 0.00000000e+00]",SAA,0.1,50,0.028900000000000006
265,"[2.11015403e-16 3.48300169e-16 1.00000000e+00 0.00000000e+00
 3.83572621e-18]",SAA,0.1,100,0.028900000000000012
266,"[0.00000000e+00 4.53658089e-17 0.00000000e+00 1.00000000e+00
 2.48143059e-16]",SAA,0.1,200,0.028680000000000008
267,"[1.00000000e+00 5.13478149e-16 4.44089210e-16 5.55111512e-16
 0.00000000e+00]",SAA,0.1,50,0.026110000000000046
268,"[0.00000000e+00 2.98365053e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000008
269,"[1.66533454e-16 1.00613962e-16 1.76941795e-16 1.00000000e+00
 1.28369537e-16]",SAA,0.1,200,0.028680000000000015
270,"[1.14817204e-16 6.18685893e-17 1.00000000e+00 0.00000000e+00
 2.01375626e-17]",SAA,0.1,50,0.028900000000000002
271,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 9.36750677e-17]",SAA,0.1,100,0.028900000000000002
272,"[3.88923472e-17 0.00000000e+00 1.00000000e+00 4.44089210e-16
 0.00000000e+00]",SAA,0.1,200,0.028900000000000012
273,"[3.60017199e-17 3.84643086e-17 1.00000000e+00 6.93889390e-17
 9.96998585e-17]",SAA,0.1,50,0.02890000000000001
274,"[0.00000000e+00 1.51095095e-17 0.00000000e+00 1.00000000e+00
 1.37755336e-16]",SAA,0.1,100,0.028680000000000004
275,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 2.66567901e-16]",SAA,0.1,200,0.028900000000000006
276,"[1.31145095e-15 0.00000000e+00 3.15719673e-16 1.00000000e+00
 2.98372438e-16]",SAA,0.1,50,0.02868000000000005
277,"[8.32667268e-17 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000004
278,[3.8001317e-17 0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00],SAA,0.1,200,0.02868
279,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 4.87833636e-16]",SAA,0.1,50,0.02890000000000001
280,[0. 0. 1. 0. 0.],SAA,0.1,100,0.0289
281,"[4.55986781e-16 2.76144990e-16 1.61329283e-16 1.00000000e+00
 1.03565841e-16]",SAA,0.1,200,0.02868000000000003
282,"[0.00000000e+00 1.61329283e-16 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028900000000000002
283,"[0.00000000e+00 8.67361738e-17 4.57966998e-16 1.00000000e+00
 7.41594286e-17]",SAA,0.1,100,0.028680000000000018
284,"[2.22044605e-16 0.00000000e+00 1.90819582e-17 1.00000000e+00
 2.60208521e-16]",SAA,0.1,200,0.028680000000000015
285,"[5.55111512e-17 2.04697370e-16 6.76542156e-16 1.00000000e+00
 3.46944695e-16]",SAA,0.1,50,0.028680000000000035
286,"[0.00000000e+00 0.00000000e+00 2.77555756e-17 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.02868
287,[0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0000000e+00 1.4864642e-16],SAA,0.1,200,0.028680000000000004
288,"[0.00000000e+00 3.46944695e-17 4.05057932e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028680000000000015
289,"[1.87201792e-16 1.38697624e-16 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028900000000000006
290,"[2.89140889e-16 1.84451967e-16 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028900000000000012
291,[0. 0. 0. 1. 0.],SAA,0.1,50,0.02868
292,"[2.63677968e-16 6.93889390e-17 4.64905892e-16 1.00000000e+00
 3.71230824e-16]",SAA,0.1,100,0.028680000000000032
293,"[5.68975575e-16 0.00000000e+00 7.58725510e-01 2.41274490e-01
 2.27031987e-16]",SAA,0.1,200,0.02884691961220002
294,"[7.65262782e-17 0.00000000e+00 1.00000000e+00 6.85215773e-17
 0.00000000e+00]",SAA,0.1,50,0.028900000000000006
295,[0. 0. 1. 0. 0.],SAA,0.1,100,0.0289
296,"[0.00000000e+00 3.58187609e-16 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.02890000000000001
297,"[0.00000000e+00 8.65539881e-16 7.94906067e-01 2.05093933e-01
 0.00000000e+00]",SAA,0.1,50,0.02885487933474002
298,[0. 0. 0. 1. 0.],SAA,0.1,100,0.02868
299,"[0.00000000e+00 2.82560750e-16 1.00000000e+00 0.00000000e+00
 5.50909699e-17]",SAA,0.1,200,0.028900000000000006
300,"[0.00000000e+00 2.30785509e-17 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.02868
301,"[1.31579584e-16 0.00000000e+00 1.00000000e+00 1.17961196e-16
 6.04520229e-17]",SAA,0.1,100,0.028900000000000006
302,"[0.00000000e+00 3.26128013e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028680000000000008
303,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 2.49800181e-16
 0.00000000e+00]",SAA,0.1,50,0.028900000000000006
304,"[0.00000000e+00 1.75812634e-16 1.00000000e+00 0.00000000e+00
 1.23109770e-16]",SAA,0.1,100,0.028900000000000006
305,"[4.06055587e-17 1.19771890e-16 1.00000000e+00 3.88578059e-16
 1.87585838e-16]",SAA,0.1,200,0.028900000000000016
306,"[3.34593426e-16 3.14576783e-16 1.00000000e+00 0.00000000e+00
 4.79205137e-16]",SAA,0.1,50,0.028900000000000026
307,"[1.04083409e-16 7.63278329e-17 1.00000000e+00 1.38777878e-17
 0.00000000e+00]",SAA,0.1,100,0.028900000000000002
308,"[1.72985108e-16 1.54469501e-16 1.00000000e+00 2.84494650e-16
 0.00000000e+00]",SAA,0.1,200,0.028900000000000012
309,"[0.00000000e+00 2.94449254e-16 5.55111512e-17 1.00000000e+00
 2.33034702e-16]",SAA,0.1,50,0.028680000000000018
310,"[1.29169062e-16 3.58535958e-16 1.00000000e+00 0.00000000e+00
 1.30871988e-16]",SAA,0.1,100,0.028900000000000016
311,"[5.89601861e-17 2.08096210e-16 0.00000000e+00 1.00000000e+00
 4.03794306e-17]",SAA,0.1,200,0.028680000000000008
312,"[1.00000000e+00 0.00000000e+00 1.73472348e-16 1.11022302e-16
 0.00000000e+00]",SAA,0.1,50,0.026110000000000008
313,"[7.77963627e-16 8.61015825e-17 1.11022302e-16 1.00000000e+00
 5.97443799e-16]",SAA,0.1,100,0.02868000000000004
314,"[5.55111512e-17 1.73472348e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028680000000000008
315,"[0.00000000e+00 3.68831135e-17 1.00000000e+00 0.00000000e+00
 1.12981434e-16]",SAA,0.1,50,0.028900000000000002
316,[0. 0. 0. 1. 0.],SAA,0.1,100,0.02868
317,"[5.17678022e-01 4.51028104e-17 7.59727827e-02 4.06349195e-01
 1.63064007e-16]",SAA,0.1,200,0.027366281487050007
318,"[0.00000000e+00 4.08399565e-17 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.0289
319,"[1.66533454e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000004
320,"[4.96130914e-16 0.00000000e+00 2.80889678e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.02868000000000002
321,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 7.80625564e-17]",SAA,0.1,50,0.028680000000000004
322,"[7.88408825e-17 1.74025894e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000008
323,"[1.54122184e-16 7.33860416e-17 1.00000000e+00 8.67361738e-17
 3.02051338e-17]",SAA,0.1,200,0.02890000000000001
324,"[3.97205465e-16 4.08784400e-16 1.00000000e+00 0.00000000e+00
 9.20574291e-17]",SAA,0.1,50,0.028900000000000023
325,[0.0000000e+00 0.0000000e+00 1.5959456e-16 1.0000000e+00 0.0000000e+00],SAA,0.1,100,0.028680000000000004
326,"[0.00000000e+00 2.54096180e-16 4.99600361e-16 1.00000000e+00
 2.56199963e-18]",SAA,0.1,200,0.02868000000000002
327,"[5.24239618e-17 0.00000000e+00 1.00000000e+00 0.00000000e+00
 2.81693943e-16]",SAA,0.1,50,0.028900000000000006
328,[0. 0. 1. 0. 0.],SAA,0.1,100,0.0289
329,"[2.01611897e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 3.27247604e-16]",SAA,0.1,200,0.028680000000000015
330,"[3.19189120e-16 1.16226473e-16 1.00000000e+00 2.35922393e-16
 0.00000000e+00]",SAA,0.1,50,0.028900000000000016
331,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 2.89105639e-16]",SAA,0.1,100,0.028680000000000008
332,"[0.00000000e+00 2.91433544e-16 1.00000000e+00 0.00000000e+00
 1.92337465e-16]",SAA,0.1,200,0.02890000000000001
333,[0. 0. 1. 0. 0.],SAA,0.1,50,0.0289
334,[0. 0. 1. 0. 0.],SAA,0.1,100,0.0289
335,"[0.00000000e+00 1.69076485e-16 1.00000000e+00 2.77555756e-16
 9.83372997e-17]",SAA,0.1,200,0.028900000000000012
336,"[0.00000000e+00 0.00000000e+00 4.40949068e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028680000000000015
337,[0.0000000e+00 2.3461284e-16 1.0000000e+00 0.0000000e+00 3.5464127e-16],SAA,0.1,100,0.028900000000000012
338,"[3.46834596e-17 1.69810131e-16 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028900000000000002
339,"[8.32667268e-17 0.00000000e+00 1.00000000e+00 2.77555756e-17
 2.77555756e-17]",SAA,0.1,50,0.028900000000000002
340,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 7.26443980e-17
 1.27662867e-16]",SAA,0.1,100,0.028900000000000006
341,"[0.00000000e+00 0.00000000e+00 4.99600361e-16 1.00000000e+00
 4.53291045e-17]",SAA,0.1,200,0.028680000000000015
342,[0. 0. 0. 1. 0.],SAA,0.1,50,0.02868
343,"[1.11022302e-16 1.31838984e-16 1.00000000e+00 1.76941795e-16
 9.02056208e-17]",SAA,0.1,100,0.028900000000000012
344,"[3.75224330e-16 6.14961981e-16 7.80625564e-17 1.00000000e+00
 6.91145348e-16]",SAA,0.1,200,0.028680000000000046
345,[0. 0. 0. 1. 0.],SAA,0.1,50,0.02868
346,"[0.00000000e+00 0.00000000e+00 2.63677968e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000008
347,[0. 0. 0. 1. 0.],SAA,0.1,200,0.02868
348,"[1.52655666e-16 0.00000000e+00 4.85722573e-17 1.00000000e+00
 2.87964097e-16]",SAA,0.1,50,0.028680000000000015
349,"[3.29711567e-16 4.63116966e-16 0.00000000e+00 1.00000000e+00
 2.20312338e-16]",SAA,0.1,100,0.02868000000000003
350,[0. 0. 0. 1. 0.],SAA,0.1,200,0.02868
351,"[0.00000000e+00 3.12533809e-16 2.18395297e-02 9.78160470e-01
 8.86248608e-17]",SAA,0.1,50,0.02868480468793001
352,"[0.00000000e+00 9.26702473e-17 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028900000000000002
353,"[0.00000000e+00 1.62542139e-16 1.00000000e+00 2.49800181e-16
 0.00000000e+00]",SAA,0.1,200,0.02890000000000001
354,"[3.48534289e-17 0.00000000e+00 1.00000000e+00 9.98144666e-17
 3.17793138e-16]",SAA,0.1,50,0.02890000000000001
355,"[0.00000000e+00 2.95520164e-16 1.73472348e-16 1.00000000e+00
 1.64068375e-17]",SAA,0.1,100,0.028680000000000015
356,"[0.00000000e+00 6.18717773e-17 1.00000000e+00 7.35522754e-16
 0.00000000e+00]",SAA,0.1,200,0.02890000000000002
357,"[2.25624021e-16 0.00000000e+00 4.79231861e-02 9.52076814e-01
 2.47116763e-16]",SAA,0.1,50,0.028690543103810015
358,"[0.00000000e+00 1.54576597e-16 1.00000000e+00 3.79904441e-16
 0.00000000e+00]",SAA,0.1,100,0.028900000000000012
359,"[3.78586458e-16 0.00000000e+00 4.44089210e-16 1.00000000e+00
 5.56180301e-17]",SAA,0.1,200,0.028680000000000025
360,[0. 0. 0. 1. 0.],SAA,0.1,50,0.02868
361,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.94289029e-16]",SAA,0.1,100,0.028680000000000004
362,"[7.96341127e-17 0.00000000e+00 1.00000000e+00 2.77555756e-16
 0.00000000e+00]",SAA,0.1,200,0.02890000000000001
363,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.56345424e-17]",SAA,0.1,50,0.0289
364,"[6.93889390e-17 3.67761377e-16 5.17345932e-01 4.82654068e-01
 5.81132364e-17]",SAA,0.1,100,0.02879381610504001
365,[0. 0. 1. 0. 0.],SAA,0.1,200,0.0289
366,"[0.00000000e+00 0.00000000e+00 2.91719467e-16 1.00000000e+00
 6.93889390e-18]",SAA,0.1,50,0.028680000000000008
367,"[2.01182089e-17 2.52069551e-17 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.0289
368,"[2.04703987e-16 2.67655712e-16 2.77555756e-17 1.00000000e+00
 4.64363889e-16]",SAA,0.1,200,0.028680000000000025
369,"[1.09520933e-16 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028900000000000002
370,"[0.00000000e+00 0.00000000e+00 1.17961196e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000004
371,"[0.00000000e+00 5.06539255e-16 9.40220124e-16 1.00000000e+00
 6.93889390e-16]",SAA,0.1,200,0.02868000000000006
372,"[1.00000000e+00 9.54097912e-17 0.00000000e+00 0.00000000e+00
 2.25514052e-17]",SAA,0.1,50,0.026110000000000005
373,"[7.29603156e-16 4.40413472e-16 8.82943580e-01 1.17056420e-01
 4.14164576e-16]",SAA,0.1,100,0.02887424758760004
374,"[4.87485052e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 6.09227442e-17]",SAA,0.1,200,0.028680000000000015
375,"[0.00000000e+00 2.29261561e-16 1.00000000e+00 0.00000000e+00
 4.44878195e-17]",SAA,0.1,50,0.028900000000000006
376,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 1.38777878e-16
 3.81639165e-17]",SAA,0.1,100,0.028900000000000002
377,[0. 0. 1. 0. 0.],SAA,0.1,200,0.0289
378,"[0.00000000e+00 1.44568216e-16 1.00000000e+00 0.00000000e+00
 2.86172193e-16]",SAA,0.1,50,0.02890000000000001
379,"[5.17701183e-17 1.19228601e-16 1.00000000e+00 0.00000000e+00
 1.47106289e-16]",SAA,0.1,100,0.028900000000000006
380,"[1.94289029e-16 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028680000000000004
381,"[1.11022302e-15 4.99600361e-16 1.16226473e-16 1.00000000e+00
 1.66533454e-16]",SAA,0.1,50,0.02868000000000005
382,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 7.49400542e-16
 1.71869153e-17]",SAA,0.1,100,0.02890000000000002
383,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 2.49800181e-16
 0.00000000e+00]",SAA,0.1,200,0.028900000000000006
384,"[0.00000000e+00 2.77555756e-17 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.0289
385,"[0.00000000e+00 9.02056208e-17 1.99493200e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028680000000000008
386,"[2.19185792e-16 1.28958309e-16 0.00000000e+00 1.00000000e+00
 3.26244963e-16]",SAA,0.1,200,0.028680000000000018
387,"[1.31838984e-16 0.00000000e+00 1.24900090e-16 1.00000000e+00
 1.21430643e-16]",SAA,0.1,50,0.02868000000000001
388,"[0.00000000e+00 3.61689845e-16 7.30318583e-16 1.00000000e+00
 7.10369263e-16]",SAA,0.1,100,0.02868000000000005
389,"[3.70243824e-16 2.23245572e-16 4.23272528e-16 1.00000000e+00
 3.40905000e-16]",SAA,0.1,200,0.028680000000000035
390,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 2.77555756e-17
 0.00000000e+00]",SAA,0.1,50,0.0289
391,"[9.37651294e-17 6.77402584e-17 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.028900000000000002
392,"[1.11022302e-16 1.52655666e-16 1.52655666e-16 1.00000000e+00
 5.55111512e-17]",SAA,0.1,200,0.02868000000000001
393,"[7.24056399e-17 2.04146931e-16 1.00000000e+00 2.22044605e-16
 0.00000000e+00]",SAA,0.1,50,0.028900000000000012
394,"[1.68750604e-16 2.02169047e-16 1.00000000e+00 0.00000000e+00
 1.50826043e-16]",SAA,0.1,100,0.028900000000000012
395,"[1.38777878e-17 0.00000000e+00 8.32667268e-17 1.00000000e+00
 2.56739074e-16]",SAA,0.1,200,0.02868000000000001
396,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 1.81625548e-15
 0.00000000e+00]",SAA,0.1,50,0.02890000000000005
397,"[2.59744868e-16 2.49507484e-16 1.00000000e+00 0.00000000e+00
 4.12596898e-16]",SAA,0.1,100,0.028900000000000023
398,"[1.38777878e-16 6.93889390e-17 0.00000000e+00 1.00000000e+00
 1.35308431e-16]",SAA,0.1,200,0.02868000000000001
399,[1.07266e-16 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00],SAA,0.1,50,0.028900000000000002
400,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 4.16333634e-17
 0.00000000e+00]",SAA,0.1,100,0.0289
401,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 6.31803204e-17]",SAA,0.1,200,0.0289
402,"[1.51536416e-16 2.95579634e-16 1.00000000e+00 1.11022302e-16
 0.00000000e+00]",SAA,0.1,50,0.028900000000000012
403,"[1.82842003e-16 0.00000000e+00 5.82867088e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,100,0.02868000000000002
404,[0. 0. 0. 1. 0.],SAA,0.1,200,0.02868
405,"[1.51649217e-16 7.00195239e-17 1.00000000e+00 0.00000000e+00
 9.95901794e-17]",SAA,0.1,50,0.02890000000000001
406,"[2.49800181e-16 0.00000000e+00 1.31838984e-16 1.00000000e+00
 2.77555756e-17]",SAA,0.1,100,0.02868000000000001
407,"[0.00000000e+00 2.81025203e-16 1.17961196e-16 1.00000000e+00
 2.49800181e-16]",SAA,0.1,200,0.028680000000000018
408,[0. 0. 1. 0. 0.],SAA,0.1,50,0.0289
409,"[5.27538508e-17 0.00000000e+00 1.00000000e+00 1.80411242e-16
 0.00000000e+00]",SAA,0.1,100,0.028900000000000002
410,"[0.00000000e+00 2.05564732e-16 1.38777878e-16 1.00000000e+00
 1.11022302e-16]",SAA,0.1,200,0.028680000000000015
411,"[9.02056208e-17 1.94289029e-16 1.00000000e+00 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.028900000000000006
412,"[0.00000000e+00 1.42247325e-16 7.63278329e-17 1.00000000e+00
 5.55111512e-16]",SAA,0.1,100,0.02868000000000002
413,"[1.00000000e+00 0.00000000e+00 1.01481323e-15 9.85322934e-16
 3.15719673e-16]",SAA,0.1,200,0.026110000000000064
414,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 5.55111512e-17
 0.00000000e+00]",SAA,0.1,50,0.0289
415,"[3.88578059e-16 1.43765208e-16 2.77555756e-16 1.00000000e+00
 2.35922393e-16]",SAA,0.1,100,0.02868000000000003
416,[0.         0.         0.51280229 0.48719771 0.        ],SAA,0.1,200,0.0287928165038
417,"[1.00000000e+00 0.00000000e+00 1.33573708e-16 0.00000000e+00
 0.00000000e+00]",SAA,0.1,50,0.026110000000000005
418,"[0.00000000e+00 2.58011315e-16 6.38378239e-16 1.00000000e+00
 2.50392622e-16]",SAA,0.1,100,0.028680000000000032
419,"[4.71844785e-16 0.00000000e+00 2.25514052e-16 1.00000000e+00
 0.00000000e+00]",SAA,0.1,200,0.028680000000000018
420,"[3.06244955e-17 1.01848213e-16 0.00000000e+00 1.00000000e+00
 1.95872302e-16]",SAA,0.1,50,0.028680000000000008
421,"[0.00000000e+00 9.02056208e-17 1.00000000e+00 7.80625564e-17
 0.00000000e+00]",SAA,0.1,100,0.028900000000000006
