,w_star,method,gamma,N,expected_return,mean_variance
930,"[7.00739908e-01 0.00000000e+00 1.56992475e-16 2.99260092e-01
 1.21430643e-17]",SAA,20,100,26.879098437313992,2.3445843870457486
931,"[6.83679999e-01 2.57844798e-03 5.46506399e-17 3.11044636e-01
 2.69691753e-03]",Bagging,20,100,26.901859059992155,2.344405013642116
932,"[7.50389233e-01 4.26741975e-16 0.00000000e+00 2.49610767e-01
 1.86916455e-16]",MLE,20,100,26.751499671818245,2.3499881658586483
933,"[5.02707776e-01 1.24900090e-16 0.00000000e+00 4.97292224e-01
 1.11022302e-16]",SAA,20,200,27.38804101682523,2.344268952191526
934,"[4.84162278e-01 7.95963876e-04 6.45939194e-17 5.11550044e-01
 3.49171364e-03]",Bagging,20,200,27.41722823835939,2.34656056167145
935,"[4.78821706e-01 1.77809156e-16 0.00000000e+00 5.21178294e-01
 1.59594560e-16]",MLE,20,200,27.44942821483348,2.3465261316197594
936,"[1.00000000e+00 4.51028104e-16 0.00000000e+00 0.00000000e+00
 3.53883589e-16]",SAA,20,50,26.110000000000003,2.4095000000000013
937,"[9.40409962e-01 2.09397305e-02 4.00697169e-15 3.11840092e-02
 7.46629865e-03]",Bagging,20,50,26.156887189669423,2.401194190971892
938,"[1.00000000e+00 0.00000000e+00 9.71445147e-17 0.00000000e+00
 1.11022302e-16]",MLE,20,50,26.110000000000014,2.4095000000000026
939,"[6.33659770e-01 0.00000000e+00 9.86623977e-18 3.66340230e-01
 1.18178037e-16]",SAA,20,100,27.051494390833142,2.3406739463704613
940,[0.54479467 0.02708665 0.01348622 0.41315353 0.00147893],Bagging,20,100,27.182198789745737,2.364162748981851
941,"[5.40704692e-01 8.19870958e-03 7.67750663e-18 4.51096598e-01
 0.00000000e+00]",MLE,20,100,27.261939418374276,2.342752300639881
942,[0.69582899 0.         0.         0.30417101 0.        ],SAA,20,200,26.89171949779044,2.344165906406891
943,"[6.80692085e-01 8.76945746e-17 3.14744568e-17 2.99418685e-01
 1.98892297e-02]",Bagging,20,200,26.841119807816874,2.347655655088114
944,"[6.18682969e-01 0.00000000e+00 0.00000000e+00 3.81317031e-01
 1.18178037e-17]",MLE,20,200,27.089984770501616,2.340333008383806
945,"[8.30478896e-01 1.69521104e-01 5.37764278e-17 4.85722573e-17
 0.00000000e+00]",SAA,20,50,25.9574310061183,2.426898279807099
946,[0.73921147 0.17960656 0.01705996 0.03468673 0.02943528],Bagging,20,50,26.028286188759996,2.4482911151717057
947,"[9.80559013e-01 1.94409871e-02 3.46944695e-17 2.08166817e-16
 4.51028104e-17]",MLE,20,50,26.092503111641154,2.4110196802023287
948,"[4.80781730e-01 0.00000000e+00 4.85722573e-17 5.19218270e-01
 0.00000000e+00]",SAA,20,100,27.4443909540825,2.3463223054058027
949,"[4.74050825e-01 4.77306428e-04 4.11861297e-03 5.21353255e-01
 6.68928967e-17]",Bagging,20,100,27.460939220885653,2.352221774355654
950,"[5.26380571e-01 8.67361738e-17 3.98986399e-17 4.73619429e-01
 0.00000000e+00]",MLE,20,100,27.32720193164559,2.3425194202364787
951,"[6.76179392e-01 1.63064007e-16 5.03069808e-17 2.86925303e-01
 3.68953051e-02]",SAA,20,200,26.776190089365198,2.351491636738063
952,[0.58173708 0.03974988 0.00164029 0.27933997 0.09753278],Bagging,20,200,26.608466958598584,2.373638028679398
953,"[5.22081846e-01 0.00000000e+00 1.73472348e-18 3.58240039e-01
 1.19678115e-01]",MLE,20,200,26.799698137774136,2.3674001794139947
954,"[8.29910754e-01 1.29616370e-16 0.00000000e+00 1.62896807e-01
 7.19243850e-03]",SAA,20,50,26.514763388518897,2.365183693797432
955,[0.72595868 0.00204611 0.00121554 0.15757881 0.11320087],Bagging,20,50,26.298049716625318,2.3822508063669408
956,"[8.86642390e-01 0.00000000e+00 8.39172482e-17 4.47741404e-02
 6.85834692e-02]",MLE,20,50,26.092703445273045,2.398955605833426
957,"[4.88948924e-01 7.06032455e-16 0.00000000e+00 5.11051076e-01
 4.04190570e-16]",SAA,20,100,27.42340126623422,2.345508798787744
958,"[4.88265023e-01 1.52592014e-02 7.86177810e-17 4.41825858e-01
 5.46499184e-02]",Bagging,20,100,27.12628483011007,2.3567240801080604
959,"[4.41519698e-01 0.00000000e+00 1.04083409e-16 5.58480302e-01
 0.00000000e+00]",MLE,20,100,27.545294376076903,2.351039382617265
960,"[7.30918322e-01 7.45931095e-17 0.00000000e+00 2.69081678e-01
 0.00000000e+00]",SAA,20,200,26.801539913442415,2.3476145416351057
961,"[7.25172110e-01 1.08157978e-03 1.22673657e-04 2.63640688e-01
 9.98294857e-03]",Bagging,20,200,26.767658315105127,2.349904855958873
962,"[7.35423954e-01 1.60245081e-16 5.44269491e-17 2.64576046e-01
 1.90819582e-17]",MLE,20,200,26.789960438411512,2.348134609674913
963,[1. 0. 0. 0. 0.],SAA,20,50,26.11,2.4094999999999995
964,"[8.77636585e-01 6.28643436e-03 7.77319382e-04 6.89651041e-02
 4.63345574e-02]",Bagging,20,50,26.194325551900196,2.3922848550378935
965,"[1.00000000e+00 1.94289029e-16 0.00000000e+00 0.00000000e+00
 1.38777878e-17]",MLE,20,50,26.109999999999996,2.4095
966,"[4.09889967e-01 4.25874613e-16 0.00000000e+00 5.90110033e-01
 3.12250226e-17]",SAA,20,100,27.626582784614847,2.3558103990564705
967,"[4.10594086e-01 1.02447488e-02 6.40326982e-17 5.76164825e-01
 2.99634027e-03]",Bagging,20,100,27.575740388808807,2.3565278613137255
968,"[4.68518581e-01 3.26344854e-16 0.00000000e+00 5.31481419e-01
 2.08166817e-16]",MLE,20,100,27.47590724642792,2.3476522802540973
969,"[3.47944359e-01 2.67147415e-16 0.00000000e+00 6.52055641e-01
 1.14491749e-16]",SAA,20,200,27.785782998464395,2.367664170516054
970,"[3.18740330e-01 2.25466981e-03 1.34907323e-04 6.10804850e-01
 6.80652436e-02]",Bagging,20,200,27.546749732195533,2.3815349310970406
971,"[4.59727436e-01 0.00000000e+00 2.41993925e-16 5.40272564e-01
 0.00000000e+00]",MLE,20,200,27.498500490229404,2.348685850606418
972,"[1.00000000e+00 0.00000000e+00 1.31838984e-16 4.02455846e-16
 0.00000000e+00]",SAA,20,50,26.110000000000024,2.4095000000000057
973,"[9.45565982e-01 7.70270790e-04 9.29267815e-06 2.70194245e-02
 2.66350298e-02]",Bagging,20,50,26.12736699645772,2.401475602442485
974,"[1.00000000e+00 4.85722573e-16 9.88792381e-17 0.00000000e+00
 2.09901541e-16]",MLE,20,50,26.110000000000003,2.4095000000000013
975,"[1.00000000e+00 1.94289029e-16 0.00000000e+00 0.00000000e+00
 4.02455846e-16]",SAA,20,100,26.110000000000014,2.4095000000000035
976,"[8.70637804e-01 1.22020449e-16 8.36352201e-17 1.25784430e-01
 3.57776579e-03]",Bagging,20,100,26.426360896876567,2.373018804301344
977,"[1.00000000e+00 0.00000000e+00 1.54390389e-16 0.00000000e+00
 4.33680869e-16]",MLE,20,100,26.110000000000014,2.4095000000000044
978,"[4.31273919e-01 8.73866951e-17 0.00000000e+00 5.68726081e-01
 6.81421065e-17]",SAA,20,200,27.571626027717105,2.3524899837135353
979,"[4.36749806e-01 1.23735928e-16 8.96746327e-17 5.61859275e-01
 1.39091939e-03]",Bagging,20,200,27.551293861499833,2.3518775600605575
980,"[4.34301073e-01 5.78963960e-16 0.00000000e+00 5.65698927e-01
 5.28223298e-16]",MLE,20,200,27.563846241700684,2.3520519362679178
981,[0.34705332 0.00771137 0.         0.64523531 0.        ],SAA,20,50,27.761314515362137,2.3678888900788566
982,"[3.34600003e-01 9.74020868e-02 2.75119979e-05 4.97017343e-01
 7.09530559e-02]",Bagging,20,50,27.16281005304485,2.385787652790843
983,"[5.63835116e-01 0.00000000e+00 1.39753660e-16 4.36164884e-01
 0.00000000e+00]",MLE,20,50,27.23094375089459,2.3407427036950716
984,"[2.77102891e-01 5.61074624e-17 0.00000000e+00 1.87271505e-01
 5.35625604e-01]",SAA,20,100,25.557530351512742,2.5252399922097215
985,[0.25870763 0.06459039 0.00877426 0.2240847  0.44384301],Bagging,20,100,25.795629512397127,2.5209213190274355
986,[0.48121755 0.         0.         0.08255219 0.43623026],MLE,20,100,25.480234732753914,2.4808622224961407
987,"[4.28876302e-01 0.00000000e+00 3.92481186e-17 5.71123698e-01
 3.64291930e-17]",SAA,20,200,27.57778790456009,2.3528425652379865
988,"[4.56717406e-01 6.97238220e-17 3.53261576e-04 5.40846444e-01
 2.08288825e-03]",Bagging,20,200,27.496940986683658,2.349766157987057
989,"[4.93710370e-01 0.00000000e+00 7.78457160e-17 5.06289630e-01
 4.33680869e-18]",MLE,20,200,27.411164349286867,2.3450611822416034
990,"[1.00000000e+00 0.00000000e+00 5.55111512e-17 1.11022302e-16
 0.00000000e+00]",SAA,20,50,26.110000000000003,2.4095000000000013
991,[0.82067831 0.02704786 0.00912524 0.13457347 0.00857512],Bagging,20,50,26.440420179238462,2.386850139233156
992,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 8.32667268e-17
 1.31838984e-16]",MLE,20,50,26.110000000000014,2.4095000000000026
993,"[7.24742917e-01 4.18760807e-02 0.00000000e+00 2.33381003e-01
 1.06522863e-17]",SAA,20,100,26.672100704204652,2.357813728379269
994,[0.58297401 0.15296316 0.00293902 0.23836254 0.02276128],Bagging,20,100,26.549195468959194,2.3838097852738755
995,"[6.50847692e-01 1.15738582e-16 0.00000000e+00 3.49152308e-01
 0.00000000e+00]",MLE,20,100,27.00732143269597,2.341304600959181
996,"[2.88762620e-01 0.00000000e+00 5.20417043e-17 7.11237380e-01
 3.46944695e-18]",SAA,20,200,27.937880067338767,2.382093026344563
997,[0.27356415 0.00749231 0.00232466 0.70654864 0.01007024],Bagging,20,200,27.906137154169038,2.3892289422938258
998,"[4.20840592e-01 0.00000000e+00 9.19403442e-17 5.79159408e-01
 0.00000000e+00]",MLE,20,200,27.598439679510115,2.354060558591159
999,"[2.49800181e-16 0.00000000e+00 2.22044605e-16 1.00000000e+00
 0.00000000e+00]",SAA,20,50,28.680000000000014,2.496000000000003
1000,"[9.41598351e-02 5.60099206e-02 6.55774706e-04 8.14110300e-01
 3.50641695e-02]",Bagging,20,50,28.086010307054245,2.4448666982873934
1001,"[4.74609627e-02 0.00000000e+00 1.11889664e-16 9.52539037e-01
 0.00000000e+00]",MLE,20,50,28.55802532583369,2.472319380982785
1002,"[1.00000000e+00 0.00000000e+00 2.42861287e-17 1.94289029e-16
 3.29597460e-17]",SAA,20,100,26.11,2.4094999999999995
1003,[0.87467862 0.02378245 0.00093372 0.09758041 0.00302481],Bagging,20,100,26.336144620553146,2.383637426777702
1004,"[1.00000000e+00 4.58834359e-16 0.00000000e+00 0.00000000e+00
 2.25730892e-16]",MLE,20,100,26.11000000000001,2.409500000000002
1005,[0.57624487 0.         0.         0.42375513 0.        ],SAA,20,200,27.199050685537998,2.3404219690836254
1006,[0.49520788 0.01320524 0.00142108 0.38838824 0.10177756],Bagging,20,200,26.903807187417538,2.3682611186725895
1007,"[5.14187494e-01 0.00000000e+00 4.55907014e-17 4.33313688e-01
 5.24988184e-02]",MLE,20,200,27.12229345819174,2.3526416793678164
1008,"[1.00000000e+00 9.99200722e-16 0.00000000e+00 6.10622664e-16
 0.00000000e+00]",SAA,20,50,26.110000000000067,2.409500000000014
1009,"[9.77928797e-01 4.83335702e-16 2.88279641e-15 1.85018150e-02
 3.56938800e-03]",Bagging,20,50,26.150660745697966,2.4033167251035277
1010,"[1.00000000e+00 0.00000000e+00 3.80251386e-15 0.00000000e+00
 5.27355937e-16]",MLE,20,50,26.11000000000014,2.409500000000035
1011,"[3.03743621e-01 0.00000000e+00 0.00000000e+00 6.96256379e-01
 3.07913417e-17]",SAA,20,100,27.899378893135335,2.3781538499013397
1012,[0.26993428 0.01441768 0.00390343 0.58849796 0.12324665],Bagging,20,100,27.382488356167272,2.405539475066102
1013,"[4.04110603e-01 0.00000000e+00 9.84997674e-17 5.95889397e-01
 0.00000000e+00]",MLE,20,100,27.641435751084323,2.3567757710987918
1014,"[4.35693365e-01 1.43982049e-16 0.00000000e+00 5.64306635e-01
 1.38777878e-17]",SAA,20,200,27.560268052941126,2.351853127633411
1015,"[3.83149481e-01 4.46772804e-02 7.24560532e-05 5.62154960e-01
 9.94582272e-03]",Bagging,20,200,27.495535408103553,2.363784837973448
1016,"[5.29066009e-01 1.50920942e-16 0.00000000e+00 4.70933991e-01
 1.14491749e-16]",MLE,20,200,27.320300356928826,2.3423516028595923
1017,"[1.00000000e+00 0.00000000e+00 3.46944695e-17 0.00000000e+00
 3.46944695e-17]",SAA,20,50,26.11,2.4094999999999995
1018,"[9.39881600e-01 9.91376032e-03 1.21993900e-15 1.92949272e-02
 3.09097128e-02]",Bagging,20,50,26.091009832821765,2.4049503555231215
1019,"[1.00000000e+00 0.00000000e+00 9.90874049e-15 0.00000000e+00
 0.00000000e+00]",MLE,20,50,26.110000000000184,2.4095000000000493
1020,"[7.95565042e-01 6.93889390e-18 4.85722573e-17 2.04434958e-01
 0.00000000e+00]",SAA,20,100,26.635397841340712,2.3567599384391453
1021,[0.78521137 0.00080661 0.00094361 0.2013544  0.01168402],Bagging,20,100,26.606837367950433,2.3598881984082185
1022,"[8.04005825e-01 0.00000000e+00 1.59594560e-16 1.95994175e-01
 0.00000000e+00]",MLE,20,100,26.61370502901456,2.358221157715579
1023,"[8.86414615e-01 0.00000000e+00 9.36750677e-17 1.13585385e-01
 0.00000000e+00]",SAA,20,200,26.401914438807097,2.3757290741434396
1024,"[7.78610799e-01 1.45400527e-02 2.68702854e-05 1.71120088e-01
 3.57021905e-02]",Bagging,20,200,26.467862318701876,2.36853668582917
1025,"[9.46940924e-01 2.00360561e-16 0.00000000e+00 5.30590762e-02
 1.47885176e-16]",MLE,20,200,26.246361825740124,2.392334040098275
1026,"[9.95701232e-01 1.50053581e-16 6.39679282e-18 4.29876776e-03
 0.00000000e+00]",SAA,20,50,26.12104783315542,2.4080184785515737
1027,[0.71598682 0.07466183 0.05382203 0.11983565 0.03569368],Bagging,20,50,26.43205663451887,2.473428524177979
1028,"[9.86583182e-01 6.93889390e-17 3.08859431e-03 1.03282237e-02
 3.98986399e-17]",MLE,20,50,26.14516071315714,2.409931661373707
1029,"[9.96850495e-01 0.00000000e+00 2.49800181e-16 3.14950514e-03
 0.00000000e+00]",SAA,20,100,26.118094228203258,2.408412991562547
1030,"[8.79661947e-01 3.83695403e-03 7.78668579e-17 1.16501099e-01
 9.13703927e-17]",Bagging,20,100,26.405954566421162,2.375398671616856
1031,"[1.00000000e+00 4.30211422e-16 0.00000000e+00 1.52655666e-16
 1.38777878e-16]",MLE,20,100,26.11000000000001,2.409500000000003
1032,[0.58424556 0.         0.         0.41575444 0.        ],SAA,20,200,27.178488921705195,2.3402858962438846
1033,"[5.95940911e-01 1.32054198e-16 6.00951580e-17 4.04059089e-01
 6.97900938e-17]",Bagging,20,200,27.148431858000663,2.3401867282862545
1034,"[5.56326650e-01 1.63064007e-16 0.00000000e+00 4.43673350e-01
 1.17961196e-16]",MLE,20,200,27.2502405084289,2.3410015201788767
1035,"[2.05212908e-01 0.00000000e+00 2.94902991e-17 7.94787092e-01
 0.00000000e+00]",SAA,20,50,28.152602826918045,2.407626536542627
1036,[0.18124303 0.06797955 0.00547448 0.65282029 0.09248264],Bagging,20,50,27.563348863547755,2.4266783910620884
1037,"[1.85116317e-01 4.98545535e-03 0.00000000e+00 8.09898228e-01
 4.39643981e-17]",MLE,20,50,28.186951536343358,2.4141645119445494
1038,"[4.31386577e-01 8.60856525e-17 0.00000000e+00 5.68613423e-01
 0.00000000e+00]",SAA,20,100,27.571336497707815,2.3524735393096745
1039,"[4.48841490e-01 8.47886702e-17 6.48641408e-04 5.47853881e-01
 2.65598774e-03]",Bagging,20,100,27.51466812629928,2.351197190105812
1040,"[5.95446690e-01 1.89084859e-16 1.11022302e-16 4.04553310e-01
 0.00000000e+00]",MLE,20,100,27.149702007379613,2.340188521899655
1041,"[3.81372617e-01 9.36750677e-17 4.85722573e-17 6.18627383e-01
 0.00000000e+00]",SAA,20,200,27.699872374126677,2.3608546420628893
1042,"[3.60657757e-01 1.19428493e-03 3.71578037e-04 6.37776380e-01
 5.32044505e-17]",Bagging,20,200,27.74904714370891,2.3654007202477336
1043,"[3.72347803e-01 1.24900090e-16 6.59194921e-17 6.27652197e-01
 7.28583860e-17]",MLE,20,200,27.723066145798903,2.362597686114582
1044,"[7.23509651e-02 6.24500451e-17 0.00000000e+00 9.27649035e-01
 2.63677968e-16]",SAA,20,50,28.494058019664386,2.4606802823368037
1045,"[1.88297061e-01 5.52964460e-04 2.51950957e-03 8.08630465e-01
 1.41971422e-16]",Bagging,20,50,28.194712058419956,2.4160810958848353
1046,"[2.01289190e-01 3.50414142e-16 1.04083409e-16 7.98710810e-01
 0.00000000e+00]",MLE,20,50,28.16268678185835,2.40897427317497
1047,"[4.32736328e-01 1.40512602e-16 0.00000000e+00 5.67263672e-01
 0.00000000e+00]",SAA,20,100,27.567867637914723,2.352277373557478
1048,[0.44450716 0.0005516  0.00060693 0.51640949 0.03792483],Bagging,20,100,27.36517435526647,2.356850885495999
1049,[0.54433446 0.         0.         0.45566554 0.        ],MLE,20,100,27.281060444064558,2.3415161500279957
1050,"[6.60805304e-01 1.01481323e-16 0.00000000e+00 3.39194696e-01
 8.93382590e-17]",SAA,20,200,26.981730368367355,2.3417870049402723
1051,"[6.37127962e-01 1.35016831e-02 2.74916401e-17 3.32168216e-01
 1.72021392e-02]",Bagging,20,200,26.918320671369013,2.347226474019693
1052,"[6.30796603e-01 0.00000000e+00 1.73472348e-17 3.69203397e-01
 9.71445147e-17]",MLE,20,200,27.058852731465105,2.3405937501655547
1053,"[4.78670615e-01 6.67868538e-17 0.00000000e+00 5.21329385e-01
 0.00000000e+00]",SAA,20,50,27.44981651848872,2.346541981936956
1054,[0.39139849 0.07709155 0.01317762 0.44189047 0.07644187],Bagging,20,50,27.065508869677746,2.3968869040014114
1055,"[4.24404400e-01 2.42861287e-17 2.08166817e-17 5.75595600e-01
 0.00000000e+00]",MLE,20,50,27.589280691936096,2.3535134822183643
1056,"[8.29071514e-01 9.97465999e-17 0.00000000e+00 1.70928486e-01
 1.66533454e-16]",SAA,20,100,26.54928620890388,2.362924044602236
1057,"[6.85556821e-01 5.64001772e-02 6.11807207e-17 2.14407838e-01
 4.36351639e-02]",Bagging,20,100,26.526052118313878,2.369177824518877
1058,"[8.94012069e-01 1.68268177e-16 9.54097912e-18 1.05987931e-01
 0.00000000e+00]",MLE,20,100,26.382388981589013,2.377639262192785
1059,"[4.96354905e-01 1.56125113e-17 0.00000000e+00 5.03645095e-01
 0.00000000e+00]",SAA,20,200,27.404367893592042,2.3448210538467382
1060,"[5.03275729e-01 6.48913974e-17 5.07605379e-04 4.90146265e-01
 6.07040073e-03]",Bagging,20,200,27.35937624667927,2.345802205573722
1061,"[5.35130309e-01 2.13370988e-16 0.00000000e+00 4.64869691e-01
 0.00000000e+00]",MLE,20,200,27.30471510556641,2.341995610283195
1062,"[6.47156240e-02 4.85722573e-16 0.00000000e+00 9.35284376e-01
 4.16333634e-17]",SAA,20,50,28.513680846401634,2.464193685838266
1063,"[2.04927957e-01 3.21712777e-16 3.95812823e-16 7.92657243e-01
 2.41480009e-03]",Bagging,20,50,28.142468551138492,2.407794392154285
1064,"[1.82523251e-02 3.05311332e-16 0.00000000e+00 9.81747675e-01
 0.00000000e+00]",MLE,20,50,28.633091524451938,2.4866621699143865
1065,"[7.16512795e-01 1.59594560e-16 0.00000000e+00 2.83487205e-01
 0.00000000e+00]",SAA,20,100,26.838562116805942,2.3460697264768755
1066,"[6.77061191e-01 7.12751243e-04 6.37351635e-17 3.16647700e-01
 5.57835777e-03]",Bagging,20,100,26.912376883447227,2.344179024772062
1067,"[7.18625044e-01 0.00000000e+00 3.46944695e-16 2.81374956e-01
 5.20417043e-17]",MLE,20,100,26.833133637021128,2.3462849956610676
1068,"[7.27033906e-01 1.29453739e-16 2.16840434e-17 2.72966094e-01
 0.00000000e+00]",SAA,20,200,26.811522860986422,2.347180289963508
1069,"[7.14467812e-01 3.87454724e-17 2.38930305e-04 2.60997831e-01
 2.42954263e-02]",Bagging,20,200,26.734540868918746,2.352270536541393
1070,"[6.72896286e-01 6.93889390e-17 0.00000000e+00 3.27103714e-01
 0.00000000e+00]",MLE,20,200,26.950656545075812,2.342488194692195
1071,"[6.21202001e-01 6.45167881e-02 0.00000000e+00 3.14281211e-01
 4.40863708e-17]",SAA,20,50,26.85963760344358,2.353388727526267
1072,[0.45377047 0.12447408 0.0461308  0.34428124 0.03134341],Bagging,20,50,26.950988254384733,2.4467207287516395
1073,"[5.07574424e-01 1.20219471e-01 5.43456339e-18 3.72206104e-01
 0.00000000e+00]",MLE,20,50,26.958372164004956,2.3618232315957397
1074,"[9.54146760e-01 2.86229374e-17 0.00000000e+00 4.58532396e-02
 0.00000000e+00]",SAA,20,100,26.227842825850317,2.3945222434481774
1075,"[8.90290309e-01 1.92529000e-03 5.81099632e-04 9.74086377e-02
 9.79466382e-03]",Bagging,20,100,26.341325004571438,2.381396871171539
1076,"[9.21083187e-01 0.00000000e+00 9.32413868e-17 7.89168127e-02
 0.00000000e+00]",MLE,20,100,26.312816208618408,2.3848519892221525
1077,"[6.33527624e-01 6.41847686e-17 0.00000000e+00 3.66472376e-01
 7.63278329e-17]",SAA,20,200,27.051834006846907,2.3406700887367085
1078,"[6.30546006e-01 4.23725496e-02 3.00300322e-04 3.25542171e-01
 1.23897307e-03]",Bagging,20,200,26.906954705986852,2.3497507656466916
1079,"[5.41331228e-01 3.81639165e-17 0.00000000e+00 4.58668772e-01
 3.81639165e-17]",MLE,20,200,27.288778743891903,2.3416645298617373
1080,"[4.53234221e-01 6.61363325e-16 0.00000000e+00 5.46765779e-01
 2.55871713e-16]",SAA,20,50,27.515188050974675,2.3494922273223637
1081,"[4.38772323e-01 3.01149333e-16 9.67575176e-16 4.81882704e-01
 7.93449728e-02]",Bagging,20,50,27.195302752321187,2.363765596359412
1082,"[5.89452737e-01 0.00000000e+00 1.83880688e-16 4.10547263e-01
 0.00000000e+00]",MLE,20,50,27.165106465169615,2.340227114250794
1083,"[1.00000000e+00 0.00000000e+00 2.08166817e-17 5.55111512e-17
 8.32667268e-17]",SAA,20,100,26.110000000000003,2.4095000000000004
1084,[0.90645288 0.03505862 0.00098281 0.05465952 0.00284617],Bagging,20,100,26.216171143906145,2.396561622886435
1085,"[1.00000000e+00 2.01227923e-16 0.00000000e+00 0.00000000e+00
 8.67361738e-19]",MLE,20,100,26.11,2.4095000000000004
